matlab date,lat,lon,sst,sal
736440.5865,23.36395014,-158.0114402,24.24910573,35.13402332
736440.5903,23.376306,-158.0069128,24.2394555,35.13568172
736440.5941,23.38874385,-158.0025526,24.22945333,35.13674538
736440.5979,23.40158572,-158.0004162,24.21656508,35.13675093
736440.6017,23.41447797,-158.0000504,24.20233467,35.13801633
736440.6056,23.42754337,-158.0001268,24.19996514,35.13695232
736440.6094,23.44071383,-158.0003651,24.20342613,35.13230327
736440.6264,23.48444656,-157.9970627,24.09516358,35.10286728
736440.6434,23.49696132,-157.9892978,24.03968191,35.09868633
736440.6472,23.49744982,-157.9887361,24.03508156,35.0991556
736440.651,23.49802794,-157.9878888,24.03058721,35.09949946
736440.6549,23.49857461,-157.9868803,24.02400804,35.09974202
736440.6587,23.49914119,-157.9858268,24.02403369,35.09973024
736440.6625,23.49876837,-157.9848691,24.02712744,35.09979671
736440.6663,23.49821811,-157.9835545,24.02482155,35.09973036
736440.6698,23.49859033,-157.9830861,24.013907,35.100332
736440.6736,23.49871235,-157.9813942,24.01937996,35.10009308
736440.6774,23.4989636,-157.979852,24.01085933,35.10061267
736440.6813,23.49980008,-157.9784233,24.00443639,35.10042106
736440.6851,23.50047572,-157.9767008,24.00371035,35.10068391
736440.6889,23.50092696,-157.9751604,23.99755344,35.10038044
736440.6927,23.50133613,-157.9740812,23.98805448,35.10036764
736440.7097,23.50409301,-157.9676267,23.94740519,35.10183979
736440.7267,23.50838666,-157.9625664,23.894184,35.105066
736440.7306,23.50954603,-157.9615591,23.88271207,35.1062214
736440.7344,23.51096372,-157.9607275,23.86808147,35.10839273
736440.7382,23.51249472,-157.9597547,23.85462722,35.11182294
736440.742,23.51403953,-157.9590305,23.8384011,35.11464439
736440.7458,23.51562692,-157.9588173,23.81668513,35.11659324
736440.7497,23.51736695,-157.9585081,23.79022075,35.12012708
736440.7531,23.51902585,-157.9581044,23.78978366,35.12029261
736440.7569,23.52093822,-157.9578269,23.79876297,35.12004598
736440.7608,23.5228555,-157.9576774,23.79792603,35.12067814
736440.7646,23.52478739,-157.9579881,23.80029423,35.1198388
736440.7684,23.52654106,-157.9584877,23.81429824,35.11776018
736440.7722,23.52836509,-157.958416,23.82418589,35.11624153
736440.776,23.53036185,-157.9585884,23.84290129,35.11325688
736440.7931,23.53963505,-157.9578989,23.80686226,35.11613211
736440.8101,23.54923591,-157.9568188,23.76359164,35.11892659
736440.8139,23.55126344,-157.9566938,23.76493437,35.1198171
736440.8177,23.55318845,-157.9565058,23.75270627,35.12119882
736440.8215,23.55516648,-157.9566923,23.73872306,35.12253417
736440.8253,23.55698914,-157.9567757,23.72870667,35.12300733
736440.8292,23.55857116,-157.9566067,23.72407037,35.12373149
736440.833,23.56029484,-157.9563251,23.7218108,35.12462006
736440.8365,23.5618987,-157.9561225,23.72031147,35.12470378
736440.8403,23.56364259,-157.9557481,23.71189583,35.12565206
736440.8441,23.56538963,-157.9553631,23.710866,35.12585552
736440.8479,23.56724004,-157.9549001,23.70264984,35.12641025
736440.8517,23.56903561,-157.9543708,23.691729,35.12588667
736440.8556,23.57085614,-157.9539459,23.67650437,35.12572447
736440.8594,23.5727317,-157.9535364,23.66482093,35.12628467
736440.8764,23.57963504,-157.9516808,23.30310377,35.19403753
736440.8934,23.58541913,-157.9500338,23.23823957,35.21133341
736440.8972,23.58643775,-157.9496675,23.23652325,35.21107917
736440.901,23.58754435,-157.9494862,23.23430618,35.21123577
736440.9049,23.58861766,-157.9493942,23.23343156,35.21236803
736440.9087,23.58910901,-157.949694,23.2340055,35.21299921
736440.9247,23.59106497,-157.9515815,23.2530085,35.21358407
736440.941,23.59226003,-157.9535085,23.27512067,35.21358061
736440.959,23.59343424,-157.9564257,23.30262529,35.21346193
736440.9771,23.59423619,-157.9593335,23.31728556,35.21580306
736440.9809,23.59427938,-157.9601966,23.3182142,35.21602832
736440.9844,23.59457292,-157.9602489,23.31551947,35.21626193
736440.9882,23.59474639,-157.9600576,23.31536726,35.21806198
736440.992,23.59480595,-157.9608171,23.32354724,35.21766894
736440.9958,23.59527886,-157.9613727,23.32419766,35.21713177
736440.9997,23.59608217,-157.9613241,23.32143847,35.21654353
736441.0031,23.59634731,-157.9619608,23.32563828,35.21658707
736441.0069,23.59660116,-157.9625267,23.33249711,35.2157928
736441.0108,23.59674885,-157.9630507,23.33692772,35.21523096
736441.0146,23.59638466,-157.9620838,23.33673513,35.21617878
736441.0184,23.59464369,-157.9615112,23.33529568,35.2156971
736441.0222,23.59253406,-157.9614066,23.32909548,35.21442554
736441.026,23.59082198,-157.9607891,23.34519846,35.21547015
736441.0431,23.59361935,-157.957526,23.3156409,35.22363602
736441.0604,23.59658629,-157.9552058,23.27026548,35.23831026
736441.0642,23.59666761,-157.9552386,23.26583052,35.2401111
736441.0677,23.596648,-157.9546628,23.25651748,35.241813
736441.0715,23.59645477,-157.9537547,23.24736795,35.24292553
736441.0753,23.5963265,-157.9539581,23.23998633,35.24416433
736441.0792,23.59597966,-157.9547991,23.23419256,35.24498945
736441.083,23.5958618,-157.9557283,23.2323956,35.2457244
736441.0865,23.59593187,-157.9556649,23.22885172,35.24743114
736441.0903,23.59570601,-157.9547912,23.22879144,35.24865122
736441.0941,23.5947965,-157.9537032,23.22594814,35.24931543
736441.0979,23.59359019,-157.9524621,23.22157306,35.24970141
736441.1017,23.5927861,-157.9514727,23.21771767,35.25077367
736441.1056,23.59277533,-157.9508651,23.22283048,35.25267598
736441.1094,23.59276423,-157.9502169,23.22880373,35.25273533
736441.1264,23.59190345,-157.9480713,23.21527815,35.24684656
736441.1438,23.59068261,-157.9471354,23.19961606,35.24428306
736441.1476,23.59044873,-157.9465558,23.19241913,35.24326737
736441.151,23.59001027,-157.9447701,23.18568999,35.24273672
736441.1549,23.58911061,-157.9428541,23.1772606,35.24209644
736441.1587,23.58792034,-157.940955,23.1701371,35.24181459
736441.1625,23.58653852,-157.9388344,23.16128208,35.24180707
736441.1663,23.58534526,-157.9365465,23.15503272,35.2413257
736441.1698,23.58435938,-157.9345808,23.14752033,35.240883
736441.1736,23.5839304,-157.9325048,23.13799535,35.24032951
736441.1774,23.58335867,-157.9306802,23.1341231,35.24002271
736441.1813,23.58217913,-157.9287351,23.12983811,35.24037283
736441.1851,23.58060757,-157.9269828,23.12699776,35.2405109
736441.1889,23.57921519,-157.9252503,23.12836093,35.24121602
736441.1927,23.57809236,-157.9236661,23.13306082,35.24206751
736441.2097,23.57188333,-157.9168679,23.12014087,35.24261393
736441.2271,23.56687643,-157.9113377,23.11129222,35.24204639
736441.2309,23.56561525,-157.9099633,23.10979527,35.24210688
736441.2344,23.56487181,-157.9092739,23.104288,35.24222067
736441.2382,23.56446593,-157.9095404,23.10300599,35.24226107
736441.242,23.56442799,-157.9099311,23.10256632,35.24267005
736441.2458,23.56463679,-157.9104501,23.10444963,35.24301806
736441.2497,23.56492475,-157.9106985,23.10186037,35.24308692
736441.2531,23.5652485,-157.9110342,23.10612731,35.24325573
736441.2569,23.56565403,-157.9115395,23.1091554,35.28309378
736441.2608,23.56600851,-157.9122668,23.10623376,35.24582027
736441.2646,23.56630575,-157.9128796,23.10289291,35.24574341
736441.2684,23.56683306,-157.9135331,23.10175339,35.24571697
736441.2722,23.57000499,-157.9129749,23.07013852,35.25449141
736441.276,23.57607059,-157.9118198,23.00161653,35.27564564
736441.2931,23.58739582,-157.9143754,22.96658148,35.26254059
736441.3104,23.60927556,-157.917335,23.00506427,35.25253179
736441.3142,23.61518213,-157.9185707,23.004046,35.25053338
736441.3177,23.62073301,-157.9199755,23.01839212,35.25150282
736441.3215,23.63069855,-157.9218104,23.03057359,35.24974653
736441.3253,23.64306708,-157.9236199,23.04769333,35.24954967
736441.3292,23.65533985,-157.9254629,23.06067572,35.25016656
736441.333,23.66772082,-157.9272849,23.0576968,35.24965514
736441.3368,23.68017468,-157.9290939,23.05912584,35.2500682
736441.3406,23.692645,-157.9310276,23.05385667,35.26386167
736441.3441,23.70396255,-157.9332886,23.080902,35.25936552
736441.3479,23.71650119,-157.9358869,23.09846423,35.26047789
736441.3517,23.72902823,-157.9389923,23.10448233,35.262042
736441.3556,23.74161728,-157.9422321,23.09601599,35.26008487
736441.3594,23.75421508,-157.9453528,23.08705513,35.256432
736441.3785,23.81771767,-157.9629082,23.06705888,35.25878521
736441.3976,23.88166304,-157.9801073,23.02956128,35.26846847
736441.4014,23.8945493,-157.9830995,23.01901663,35.27073156
736441.4052,23.90745622,-157.9857181,22.98831811,35.27659713
736441.409,23.92024171,-157.9883421,22.97539169,35.2804202
736441.4128,23.93301666,-157.9908511,23.025347,35.28146208
736441.4163,23.94449322,-157.9931445,23.11821969,35.27257408
736441.4201,23.95707068,-157.9957315,23.15265472,35.27055556
736441.424,23.96977806,-157.9981523,23.15528507,35.2642175
736441.4278,23.98254191,-157.9987735,23.10379821,35.27168321
736441.4316,23.99535917,-157.9989013,23.05466487,35.28005287
736441.4354,24.00827244,-157.999036,23.03901355,35.29034574
736441.4392,24.02121491,-157.999255,23.00179119,35.303011
736441.4427,24.03316124,-157.9994961,22.97458052,35.30520451
736441.4597,24.09298965,-158.0008513,22.9918219,35.28177984
736441.4771,24.15486901,-158.0016181,22.99106583,35.27331028
736441.4809,24.1685202,-158.00171,23.00850436,35.27288577
736441.4844,24.18085121,-158.0018258,23.0261542,35.273482
736441.4882,24.19447294,-158.0019525,23.02296758,35.27483508
736441.492,24.20789096,-158.002054,23.03393047,35.27599501
736441.4958,24.22141415,-158.0020974,23.04534334,35.27507945
736441.4997,24.23498309,-158.0020579,23.08356359,35.2689696
736441.5035,24.24860877,-158.0016698,23.11749775,35.25786781
736441.5073,24.26232937,-158.0012025,23.0688213,35.25486061
736441.5108,24.27488791,-158.0007652,23.01762524,35.25889314
736441.5146,24.28862496,-158.0001351,23.03385813,35.2605936
736441.5184,24.30238689,-157.9994543,23.0407897,35.2647952
736441.5222,24.31610077,-157.9988453,23.0647609,35.26784393
736441.526,24.32984801,-157.9982086,23.04259471,35.27353628
736441.5431,24.39100853,-157.996197,22.98970405,35.28560436
736441.5604,24.4537036,-157.9967223,23.07370919,35.2598039
736441.5642,24.46765741,-157.9972937,23.0443469,35.26046
736441.5677,24.48033442,-157.9979549,23.04843265,35.25701474
736441.5715,24.49421558,-157.9988534,23.08066333,35.3785406
736441.5753,24.50811941,-157.9999146,23.06784267,35.24792067
736441.5792,24.52209179,-158.0006239,23.03810161,35.25056059
736441.583,24.53622064,-158.0009362,22.96453829,35.26363743
736441.5868,24.55035335,-158.0010596,22.91274956,35.2777984
736441.5906,24.5645082,-158.0009544,22.736151,35.29730633
736441.5944,24.57850039,-158.0008186,22.5020468,35.3183097
736441.5983,24.59232198,-158.0006063,22.50248553,35.32317825
736441.6017,24.60491746,-158.0003546,22.48742933,35.32845067
736441.6056,24.61870123,-157.9998571,22.47895631,35.33895482
736441.6094,24.63256711,-157.9997909,22.5556278,35.34810967
736441.6264,24.67739158,-157.9981618,22.4418882,35.37959158
736441.6438,24.68763931,-157.9929142,22.36723413,35.39205802
736441.6476,24.69289563,-157.9927873,22.37449005,35.39251331
736441.651,24.70398295,-157.9936968,22.38062356,35.39103597
736441.6549,24.7175994,-157.9946309,22.4006586,35.39034134
736441.6587,24.7314027,-157.9953431,22.40689211,35.39261499
736441.6625,24.74523399,-157.9958549,22.3638423,35.38782929
736441.6663,24.75909692,-157.9962612,22.36705722,35.38611857
736441.6701,24.77290041,-157.9965617,22.37347,35.38548
736441.674,24.7866647,-157.9968169,22.38880568,35.38634551
736441.6774,24.79931457,-157.9970732,22.39009771,35.38610067
736441.6813,24.81322367,-157.9975301,22.37526139,35.38496833
736441.6851,24.8270907,-157.9982326,22.3753276,35.38451854
736441.6889,24.84094536,-157.9989603,22.37094794,35.38405728
736441.6927,24.85479255,-157.999245,22.35685898,35.38331108
736441.7097,24.91663094,-157.9997533,22.44816026,35.36226666
736441.7271,24.98005956,-158.0003898,23.13148556,35.19233389
736441.7309,24.99417469,-157.9999834,23.2569661,35.17028705
736441.7344,25.00683602,-157.9996228,23.39177527,35.13380613
736441.7382,25.02033414,-157.9993061,23.55840996,35.10719631
736441.742,25.03373906,-157.9990842,23.60179668,35.11642444
736441.7458,25.04728161,-157.9990012,23.59051294,35.13312568
736441.7497,25.06082374,-157.9988314,23.6052928,35.14073606
736441.7535,25.0744297,-157.9985198,23.58937332,35.16069914
736441.7573,25.08816246,-157.9981436,23.55460896,35.16275469
736441.7611,25.1017305,-157.9976039,23.51266664,35.16531059
736441.7649,25.11518832,-157.9969056,23.5394119,35.16115045
736441.7684,25.12735317,-157.9965795,23.49011061,35.17301567
736441.7722,25.14081484,-157.9967599,23.30339685,35.20145652
736441.776,25.15423893,-157.9967955,22.95994937,35.26229092
736441.7931,25.21176095,-157.9971511,22.30203482,35.34414602
736441.8104,25.26959793,-157.9998919,21.45548844,35.34207448
736441.8142,25.28234409,-157.9999503,21.20948924,35.31906086
736441.8177,25.29409995,-158.0000947,21.05010746,35.29750751
736441.8215,25.30721751,-157.9999877,20.96609612,35.29499621
736441.8253,25.32036595,-157.9995054,20.906469,35.291926
736441.8292,25.33349182,-157.9992922,20.84271443,35.2851444
736441.833,25.34659963,-157.9990904,20.77586811,35.28844971
736441.8368,25.35974348,-157.9990003,20.80913082,35.30637602
736441.8406,25.37288413,-157.9993363,20.893183,35.31178667
736441.8441,25.38488221,-157.9997267,20.9129921,35.31373486
736441.8479,25.39807901,-157.9998804,20.91901523,35.3120585
736441.8517,25.41139806,-157.9997206,20.925378,35.30880633
736441.8556,25.42485081,-157.9996137,20.94722175,35.30676577
736441.8594,25.43827242,-157.9994011,20.9848052,35.30818793
736441.8764,25.49811184,-157.9998343,21.21761711,35.32966971
736441.8938,25.56080834,-157.9997559,21.59014357,35.35480475
736441.8976,25.57466776,-157.9997808,21.56606252,35.34499482
736441.9014,25.58850614,-157.9997143,21.48934446,35.33123383
736441.9052,25.6023264,-157.999877,21.47726737,35.3260525
736441.909,25.61613588,-158.0000688,21.49350305,35.32619772
736441.9128,25.6298142,-157.9999771,21.49010088,35.32700192
736441.9163,25.64231108,-157.9999603,21.50970226,35.32688226
736441.9201,25.65605828,-158.000184,21.55012556,35.32983417
736441.924,25.66973525,-158.0002556,21.61159464,35.32725344
736441.9278,25.68337823,-158.0004643,21.6864679,35.3199171
736441.9316,25.6969821,-158.0003962,21.72942127,35.35233787
736441.9354,25.7103308,-158.0001897,21.77051762,35.34967922
736441.9392,25.72361081,-158.0000307,21.75628233,35.30096624
736441.9431,25.73695039,-157.999936,21.77784133,35.29432689
736441.9601,25.79689326,-158.0004042,21.84129728,35.29355048
736441.9771,25.85689316,-158.0002995,21.82103667,35.28745444
736441.9809,25.87051606,-157.999984,21.78462141,35.29165317
736441.9844,25.88297325,-157.9998331,21.73354167,35.28852487
736441.9882,25.89682654,-157.9998019,21.78336246,35.22200278
736441.992,25.91079542,-157.9997672,21.84850505,34.96719773
736441.9958,25.92484643,-157.9998358,21.81340117,34.66125919
736441.9997,25.93889459,-157.9999307,21.7990538,35.28760207
736442.0035,25.95307921,-157.9999987,21.71334233,35.28288913
736442.0073,25.96713974,-157.9999505,21.6406514,35.27140298
736442.0108,25.97999285,-157.9998482,21.7392754,35.27238755
736442.0146,25.99416669,-157.9996202,21.70178927,35.27420651
736442.0184,26.00839422,-157.9994985,21.75373574,35.22682302
736442.0222,26.02263407,-157.9995838,21.75274837,35.12542325
736442.026,26.03687719,-157.9998496,21.87098152,34.88899118
736442.0431,26.09883258,-158.0007471,21.70885037,35.11884819
736442.0604,26.1616982,-157.9999965,21.86206687,35.26360528
736442.0642,26.17559674,-157.9996008,21.91627338,35.27056738
736442.0677,26.18822245,-157.9990887,21.79263834,35.27264308
736442.0715,26.20217406,-157.9985076,22.01653469,35.26748929
736442.0753,26.21599805,-157.9981552,22.00833433,35.277217
736442.0792,26.2298521,-157.9982546,22.04789375,35.26974989
736442.083,26.24370174,-157.9987487,22.0854872,35.31651417
736442.0868,26.25745435,-157.9992134,22.0797716,35.27354731
736442.0906,26.27115709,-157.9994307,22.05514167,35.323895
736442.0941,26.28361644,-157.9994284,21.98888271,35.32342586
736442.0979,26.29748533,-157.9993597,22.04257557,35.32193436
736442.1017,26.31122791,-157.9992679,22.16050967,35.32311867
736442.1056,26.32486966,-157.9990384,22.17238229,35.32256211
736442.1094,26.33852867,-157.9987628,22.28057073,35.32296127
736442.1264,26.39956283,-157.9998122,22.39098829,35.32127475
736442.1438,26.46217014,-158.0008409,22.49033205,35.32784316
736442.1476,26.47585141,-158.0007088,22.0664691,35.32230549
736442.151,26.48780931,-158.0006239,22.04846675,35.32120155
736442.1549,26.50088079,-158.0005076,21.92176491,35.32376671
736442.1587,26.51398949,-158.0001282,21.73979873,35.3152891
736442.1625,26.52713843,-157.9998028,21.93838035,35.32227611
736442.1663,26.54044048,-157.9999991,21.93582232,35.31210859
736442.1701,26.55369509,-158.0002291,21.82722556,35.30682722
736442.174,26.5668926,-157.9998818,21.95344613,35.30838701
736442.1774,26.57893837,-157.9995029,22.05196743,35.30589114
736442.1813,26.5921618,-157.9991208,22.06697428,35.30974028
736442.1851,26.60524112,-157.9987429,22.0173625,35.3073413
736442.1889,26.61851335,-157.9988021,22.0726514,35.3032053
736442.1927,26.63145938,-157.999198,22.30240736,35.30855779
736442.2097,26.69031204,-158.0002064,22.75637008,35.30902739
736442.2271,26.75298629,-158.0000831,23.07743472,35.31405583
736442.2309,26.76721617,-157.9998312,22.98316299,35.31760342
736442.2344,26.77995076,-157.9995585,22.8494072,35.32221067
736442.2382,26.79395011,-157.9994795,22.51262052,35.32038615
736442.242,26.80809096,-157.9992128,22.7808719,35.32472683
736442.2458,26.82244559,-157.9990426,22.66040075,35.33366885
736442.2497,26.83676758,-157.9992135,22.44152176,35.33626487
736442.2535,26.85114954,-157.9994222,22.3709107,35.32945348
736442.2573,26.86557089,-157.9994848,22.56515868,35.33107481
736442.2608,26.87890328,-157.9995343,21.74978046,35.31104315
736442.2646,26.8929491,-157.9999051,21.00198387,35.26093402
736442.2684,26.90689464,-157.9998762,20.76465701,35.24248312
736442.2722,26.92090988,-157.9999178,20.89363158,35.16647743
736442.276,26.93497984,-158.0000379,21.25359351,35.24889013
736442.2931,26.99655111,-158.0000338,20.58261281,35.21836807
736442.3104,27.05874274,-157.9993627,20.44328831,35.20124154
736442.3142,27.07251018,-157.9994894,20.795421,35.20599824
736442.3177,27.08502092,-157.9995944,20.29402442,35.2056849
736442.3215,27.0989147,-157.9999724,20.42270423,35.20109197
736442.3253,27.11291012,-158.0001716,20.642346,35.20116233
736442.3292,27.12683623,-158.0003752,20.82570868,35.1751182
736442.333,27.14067763,-158.0005379,20.4155968,35.19177726
736442.3368,27.15433498,-158.0003126,20.4195975,35.19279744
736442.3406,27.16796634,-158.0000371,20.360266,35.192235
736442.3441,27.18040788,-157.9997644,20.30217224,35.1900079
736442.3479,27.19408406,-157.9996528,20.24261383,35.20272733
736442.3517,27.20757664,-157.9996216,20.35175867,35.21217667
736442.3556,27.22099781,-157.9996683,20.45885271,35.21824606
736442.3594,27.23440705,-157.9997871,20.4228866,35.22485867
736442.3764,27.29274139,-157.9998128,20.47483762,35.20093878
736442.3938,27.35113574,-158.0000297,21.17037321,35.29267161
736442.3976,27.36366646,-158.0001724,20.84819186,35.28176898
736442.401,27.3750681,-158.000091,20.78247111,35.27831772
736442.4049,27.38782218,-157.9999696,20.75290076,35.27192507
736442.4087,27.40075047,-157.9998795,20.75785855,35.2639199
736442.4125,27.41364848,-157.9997541,20.527394,35.26103694
736442.4163,27.42660337,-157.9996528,20.2813304,35.24479302
736442.4201,27.4398081,-157.9997613,20.213805,35.21579917
736442.424,27.45305772,-157.9999296,20.1817731,35.2335916
736442.4274,27.46520296,-158.0000805,20.11256476,35.22497443
736442.4313,27.47859773,-158.0002477,19.88173533,35.17191883
736442.4351,27.49195722,-158.0004474,20.06803848,35.13640329
736442.4389,27.50516971,-158.0005024,20.20363107,35.1331995
736442.4427,27.51823103,-158.0005489,20.36378967,35.11980642
736442.4597,27.57674319,-158.0001535,20.1149473,35.16621738
736442.4771,27.63618972,-157.9998101,20.22676389,35.15581222
736442.4809,27.64928132,-158.0000793,20.23070459,35.15337467
736442.4844,27.66110165,-157.9999559,20.194047,35.150494
736442.4882,27.67402794,-157.9998292,20.1594075,35.17852218
736442.492,27.68708228,-157.9997194,20.15853684,35.17937346
736442.4958,27.70019072,-157.9995401,20.07039212,35.11839113
736442.4997,27.71338723,-157.9993958,20.06340967,35.16407787
736442.5035,27.7266772,-157.9994251,20.08903246,35.15371163
736442.5073,27.74004809,-157.9996224,19.97982424,35.12772355
736442.5108,27.75229125,-157.9998521,20.01020543,35.12057707
736442.5146,27.76579222,-158.0000556,20.0624951,35.12605858
736442.5184,27.77917444,-158.0001196,19.95984747,35.11843815
736442.5222,27.79244553,-158.0000963,20.1775986,35.13663864
736442.526,27.80570132,-158.000154,20.44450213,35.13684024
736442.5431,27.86487156,-158.0007206,20.33763034,35.13824769
736442.5604,27.9254019,-158.0009496,20.10907225,35.14823699
736442.5642,27.93868034,-158.0008852,19.997741,35.14420586
736442.5677,27.95071743,-158.00064,19.96702348,35.14882117
736442.5715,27.96362008,-158.000335,20.00083045,35.15286896
736442.5753,27.97635263,-158.0003727,20.02531567,35.15568533
736442.5792,27.98904021,-158.0004559,20.03449732,35.15415025
736442.583,28.00160816,-158.000575,19.99252937,35.15164309
736442.5868,28.01421255,-158.000571,19.98833974,35.15457059
736442.5906,28.02659598,-158.00051,20.062843,35.156538
736442.5944,28.03909468,-158.0004333,20.07004206,35.15482337
736442.5983,28.0517727,-158.00036,20.17026527,35.15431274
736442.6017,28.06337398,-158.0002828,20.20404167,35.156045
736442.6056,28.07619242,-158.0002608,20.29769152,35.156459
736442.6094,28.08903386,-158.0002575,20.25877393,35.1591334
736442.6264,28.13211784,-157.9998208,20.08115797,35.16241635
736442.6438,28.14255738,-157.9992881,20.04051997,35.17383093
736442.6476,28.14164542,-157.9996234,20.01243626,35.17273286
736442.651,28.14077474,-157.9998225,20.04012154,35.17348246
736442.6549,28.13983539,-158.0000666,20.03144484,35.17332518
736442.6587,28.1388222,-158.0002667,20.03454102,35.17388699
736442.6625,28.13768559,-158.0003933,20.00645898,35.17257112
736442.6663,28.13650788,-158.0004945,20.02208155,35.17363957
736442.6701,28.1354105,-158.00061,20.04342389,35.17409389
736442.674,28.13439847,-158.0008055,20.0559785,35.17432425
736442.6778,28.13338971,-158.0010014,20.0546596,35.17431683
736442.6816,28.13235293,-158.0012264,20.056105,35.17437173
736442.6854,28.13123247,-158.001425,20.05243089,35.17436394
736442.6892,28.13008775,-158.0016452,20.0482769,35.17392433
736442.6927,28.12903567,-158.0018087,20.05322625,35.17406121
736442.7146,28.12192355,-158.0022471,20.03532536,35.17453304
736442.7368,28.11463237,-158.0026034,20.00163278,35.17376306
736442.7406,28.11331827,-158.0027506,19.99407345,35.17400152
736442.7444,28.11192652,-158.0028301,19.98726957,35.17354652
736442.7483,28.1104841,-158.0029433,19.99114167,35.17318
736442.7521,28.10910495,-158.0031005,19.9985317,35.1737952
736442.7559,28.10770897,-158.0032133,20.01867034,35.17476331
736442.7597,28.1062373,-158.0031474,20.04718309,35.17553748
736442.7635,28.10480443,-158.0030045,20.04496485,35.17603594
736442.767,28.10354752,-158.0030037,20.04956421,35.17619041
736442.7708,28.10218775,-158.0031393,20.06018637,35.17599207
736442.7747,28.10083772,-158.0033461,20.06718861,35.17628832
736442.7924,28.09396521,-158.0041596,20.06948391,35.17508706
736442.8104,28.08705839,-158.0046843,20.08591134,35.17469293
736442.8142,28.08570021,-158.0048888,20.11833624,35.17505338
736442.8177,28.08439822,-158.0050569,20.11309084,35.1749499
736442.8215,28.08290027,-158.0051435,20.12211838,35.17479226
736442.8253,28.08147904,-158.0052846,20.126177,35.17520467
736442.8292,28.08012815,-158.0053381,20.12073413,35.17561737
736442.833,28.07880205,-158.00542,20.115848,35.17561669
736442.8368,28.07746814,-158.0054725,20.11567714,35.17530421
736442.8406,28.07606182,-158.0054065,20.114548,35.17540833
736442.8441,28.07491706,-158.0054322,20.12523662,35.17530162
736442.8479,28.07369994,-158.0054898,20.12185014,35.17527737
736442.8517,28.07248671,-158.005622,20.13978633,35.17517467
736442.8556,28.0712729,-158.0057718,20.16708813,35.17542793
736442.8594,28.07003465,-158.0058411,20.16714587,35.17561607
736442.8764,28.06445507,-158.0069812,20.2451124,35.17575529
736442.8938,28.05851671,-158.0082132,20.29878652,35.17559769
736442.8976,28.05717323,-158.008431,20.30868017,35.17524713
736442.901,28.05605554,-158.008672,20.31502143,35.17583321
736442.9049,28.05487822,-158.0089822,20.3171087,35.17546109
736442.9087,28.05368607,-158.0093361,20.32018183,35.1755327
736442.9125,28.0524499,-158.0096737,20.31536026,35.17543043
736442.9163,28.05115356,-158.0100137,20.31051074,35.17583356
736442.9201,28.04976502,-158.0103541,20.31764139,35.17561028
736442.924,28.04829178,-158.0107052,20.31600608,35.17604011
736442.9274,28.0470378,-158.010977,20.32609133,35.17578971
736442.9313,28.04571172,-158.0111536,20.33942417,35.17618372
736442.9351,28.04452044,-158.0113667,20.34023142,35.17629393
736442.9389,28.04333272,-158.0116404,20.36312745,35.17648718
736442.9427,28.04221979,-158.0119286,20.37444485,35.17660204
736442.9597,28.03749788,-158.0138625,20.4187639,35.17887103
736442.9771,28.03268292,-158.0160032,20.39892694,35.18024333
736442.9809,28.03162666,-158.0165532,20.41159499,35.18088162
736442.9847,28.03051102,-158.0170967,20.40665228,35.18072444
736442.9885,28.02941393,-158.0176362,20.37534981,35.18095114
736442.992,28.02838627,-158.0181283,20.36635058,35.18029177
736442.9958,28.02735016,-158.0186975,20.3701559,35.18073393
736442.9997,28.026255,-158.0192508,20.3733302,35.1808876
736443.0035,28.02513456,-158.0198061,20.38818037,35.18099457
736443.0073,28.02430814,-158.0203653,20.36675113,35.18084753
736443.0108,28.02863011,-158.0198463,20.3388951,35.18021695
736443.0146,28.03729816,-158.0181664,20.3661164,35.17978653
736443.0184,28.04676662,-158.0165838,20.4442155,35.18015761
736443.0222,28.05627868,-158.0150595,20.48963294,35.17476897
736443.026,28.06565876,-158.0134447,20.41153921,35.17256403
736443.0431,28.10685764,-158.0061741,20.57105232,35.1824871
736443.0604,28.13904827,-158.0001597,20.71345333,35.18979679
736443.0642,28.13982045,-156.9643351,20.737313,35.18986019
736443.0681,28.140538,-158.0008087,20.74906819,35.18923006
736443.0719,28.14099648,-158.0014591,20.75361947,35.18950075
736443.0753,28.14080214,-158.0022786,20.74913567,35.189924
736443.0792,28.14026254,-158.0032669,20.73339132,35.18947298
736443.083,28.14017306,-158.003374,20.72013714,35.18912177
736443.0868,28.13992938,-158.0020817,20.72290002,35.18893175
736443.0906,28.13980135,-158.002495,20.72994833,35.189058
736443.0941,28.13910148,-158.0034146,20.70724048,35.18878324
736443.0979,28.13780969,-158.0042843,20.70895545,35.18903253
736443.1017,28.136337,-158.0049883,20.74409433,35.18951967
736443.1056,28.13525202,-158.0056057,20.72121796,35.1901717
736443.1094,28.13734492,-158.0038239,20.70308587,35.188923
736443.1264,28.14138364,-157.9970908,20.60472904,35.18452411
736443.1438,28.13977776,-157.9962336,20.58693186,35.18396051
736443.1476,28.13975931,-157.9958852,20.5731699,35.18373649
736443.1514,28.14146871,-158.0003797,20.55711475,35.1839368
736443.1552,28.1404624,-158.0012623,20.55729697,35.18429096
736443.1587,28.1409612,-158.0014212,20.52065007,35.18404675
736443.1625,28.14056072,-158.0023574,20.54470221,35.18388637
736443.1663,28.13979796,-158.0034189,20.54902144,35.18409584
736443.1701,28.13953288,-158.0041889,20.54455167,35.18429056
