"#Sample 170410_Smp_KM1513-15m_C, mz 138.0549 extracted",,
RT,intensity,Column
13.10192204,12453.81836,HILIC
13.11722183,15330.60449,HILIC
13.13252163,27720.44531,HILIC
13.14782238,31482.26953,HILIC
13.16312218,35005.44141,HILIC
13.17842197,32918.36328,HILIC
13.19372177,35613.47266,HILIC
13.20902252,20087.27734,HILIC
13.22432232,35458.64453,HILIC
13.23962212,46030.66797,HILIC
13.25492191,24095.02344,HILIC
13.27022171,20921.62305,HILIC
13.28552246,31524.70313,HILIC
13.30082226,36434.94531,HILIC
13.31612206,22278.21484,HILIC
13.33142185,25870.30273,HILIC
13.34672165,15270.04102,HILIC
13.3620224,0,HILIC
13.3773222,7166.51416,HILIC
13.39262199,20321.18164,HILIC
13.40792179,22398.29102,HILIC
13.42322254,22287.83398,HILIC
13.43852234,18990.48242,HILIC
13.45382214,22948.33008,HILIC
13.46912193,16756.48828,HILIC
13.48442173,11270.45117,HILIC
13.49972248,4581.881836,HILIC
13.51502228,14640.22168,HILIC
13.53032207,13105.58203,HILIC
13.54562187,1521.220459,HILIC
13.56092167,11104.5127,HILIC
13.57622242,2409.873291,HILIC
13.59152222,18249.94141,HILIC
13.60682201,1658.03186,HILIC
13.62212181,13162.54102,HILIC
13.63742161,1746.846313,HILIC
13.65272236,14278.47559,HILIC
13.66802216,0,HILIC
13.68332195,1522.555176,HILIC
13.69862175,16184.23242,HILIC
13.7139225,1549.418945,HILIC
13.7292223,0,HILIC
13.74452209,0,HILIC
13.75982189,0,HILIC
13.77512169,0,HILIC
13.79042244,16369.69141,HILIC
13.80572224,16817.30273,HILIC
13.82102203,1682.405884,HILIC
13.83632183,0,HILIC
13.85162163,14711.40723,HILIC
13.86692238,2812.16626,HILIC
13.88222218,0,HILIC
13.89752197,17768.10742,HILIC
13.91282177,16278.27246,HILIC
13.92812252,2536.088867,HILIC
13.94342232,0,HILIC
13.95872211,13950.07422,HILIC
13.97402191,17652.21094,HILIC
13.98932171,3044.021973,HILIC
14.00462246,15122.52441,HILIC
14.01992226,3974.815674,HILIC
14.03522205,13381.39355,HILIC
14.05052185,4077.116943,HILIC
14.06582165,13998.22656,HILIC
14.0811224,4322.694336,HILIC
14.0964222,13366.21875,HILIC
14.11172199,4210.950684,HILIC
14.12702179,0,HILIC
14.14232254,0,HILIC
14.15762234,0,HILIC
14.17292213,0,HILIC
14.18822193,12591.21875,HILIC
14.20352173,5536.24707,HILIC
14.21882248,15629.24902,HILIC
14.23412228,17206.36133,HILIC
14.24942207,15197.85449,HILIC
14.26472187,14886.69434,HILIC
14.28002167,4619.665039,HILIC
14.29532242,0,HILIC
14.31062222,0,HILIC
14.32592201,29242.26563,HILIC
14.34122181,29712.87305,HILIC
14.35652161,27699.13867,HILIC
14.37182236,24898.33789,HILIC
14.38712215,6898.459961,HILIC
14.40242195,0,HILIC
14.41772175,0,HILIC
14.4330225,24657.44727,HILIC
14.4483223,7181.387695,HILIC
14.46362209,0,HILIC
14.47892189,19974.07227,HILIC
14.49422169,3638.121094,HILIC
14.50952244,0,HILIC
14.52482224,0,HILIC
14.54012203,0,HILIC
14.55542183,30015.58398,HILIC
14.57072163,1198.188477,HILIC
14.58602238,0,HILIC
14.60132217,11680.1709,HILIC
14.61662197,22529.12891,HILIC
14.63192177,1208.186768,HILIC
14.64722252,21757.81445,HILIC
14.66252232,0,HILIC
14.67782211,0,HILIC
14.69312191,0,HILIC
14.70842171,3385.009277,HILIC
14.72372246,24940.52734,HILIC
14.73902225,25381.13086,HILIC
14.75432205,0,HILIC
14.76962185,0,HILIC
14.78492165,0,HILIC
14.8002224,0,HILIC
14.81552219,5551.537109,HILIC
14.83082199,15051.47949,HILIC
14.84612179,7239.292969,HILIC
14.86142254,18993.77734,HILIC
14.87672234,4251.526367,HILIC
14.89202213,11119.9209,HILIC
14.90732193,7760.634766,HILIC
14.92262173,24427.36719,HILIC
14.93792248,21025.58984,HILIC
14.95322227,21201.21094,HILIC
14.96852207,18636.68555,HILIC
14.98382187,9802.246094,HILIC
14.99912167,0,HILIC
15.01442242,0,HILIC
15.02972221,0,HILIC
15.04502201,4930.021973,HILIC
15.06032181,11779.18555,HILIC
15.0756216,0,HILIC
15.09092236,4260.518555,HILIC
15.10622215,14328.04102,HILIC
15.12152195,13143.03027,HILIC
15.13682175,0,HILIC
15.1521225,0,HILIC
15.16742229,3796.276367,HILIC
15.18272209,19072.04102,HILIC
15.19802189,0,HILIC
15.21332169,2625.684814,HILIC
15.22862244,15614.67578,HILIC
15.24392223,1846.010742,HILIC
15.25922203,12922.8916,HILIC
15.27452183,13614.73633,HILIC
15.28982162,0,HILIC
15.30512238,1837.300415,HILIC
15.32042217,14856.87012,HILIC
15.33572197,18093.6582,HILIC
15.35102177,23472.86133,HILIC
15.36632252,1813.600708,HILIC
15.38162231,15356.14844,HILIC
15.39692211,0,HILIC
15.41222191,1342.686279,HILIC
15.42752171,11207.70703,HILIC
15.44282246,0,HILIC
15.45812225,0,HILIC
15.47342205,0,HILIC
15.48872185,0,HILIC
15.50402164,1508.946777,HILIC
15.5193224,18085.32227,HILIC
15.53462219,0,HILIC
15.54992199,0,HILIC
15.56522179,0,HILIC
15.58052254,0,HILIC
15.59582233,0,HILIC
15.61112213,338.052002,HILIC
15.62642193,12368.3418,HILIC
15.64172173,0,HILIC
15.65702248,0,HILIC
15.67232227,0,HILIC
15.68762207,0,HILIC
15.70292187,16903.00977,HILIC
15.71822166,14952.7334,HILIC
15.73352242,75.37356567,HILIC
15.74882221,0,HILIC
15.76412201,0,HILIC
15.77942181,0,HILIC
15.7947216,0,HILIC
15.81002235,14152.0625,HILIC
15.82532215,442.1672058,HILIC
15.84062195,0,HILIC
15.85592175,12403.24219,HILIC
15.8712225,16999.72461,HILIC
15.88652229,12547.53711,HILIC
15.90182209,730.4379883,HILIC
15.91712189,0,HILIC
15.93242168,0,HILIC
15.94772243,11559.15234,HILIC
15.96302223,1168.612793,HILIC
15.97832203,0,HILIC
15.99362183,17537.77344,HILIC
16.00892258,1758.577881,HILIC
16.02422142,0,HILIC
16.03952217,0,HILIC
16.05482292,15415.81641,HILIC
16.07012177,1950.068481,HILIC
16.08542252,0,HILIC
16.10072136,15931.89746,HILIC
16.11602211,2472.726318,HILIC
16.13132286,0,HILIC
16.1466217,12910.19043,HILIC
16.16192245,2142.587158,HILIC
16.1772213,0,HILIC
16.19252205,12936.79688,HILIC
16.2078228,14318.26563,HILIC
16.22312164,2429.656494,HILIC
16.23842239,0,HILIC
16.25372124,0,HILIC
16.26902199,0,HILIC
16.28432274,0,HILIC
16.29962158,0,HILIC
16.31492233,0,HILIC
16.33022118,0,HILIC
16.34552193,12514.5752,HILIC
16.36082268,14783.42188,HILIC
16.37612152,5485.148926,HILIC
16.39142227,9110.356445,HILIC
16.40672112,5536.168945,HILIC
16.42202187,0,HILIC
16.43732262,0,HILIC
16.45262146,0,HILIC
16.46792221,0,HILIC
16.48322296,0,HILIC
16.4985218,0,HILIC
16.51382256,0,HILIC
16.5291214,8916.994141,HILIC
16.54442215,9921.091797,HILIC
16.5597229,0,HILIC
16.57502174,0,HILIC
16.59032249,0,HILIC
16.60562134,0,HILIC
16.62092209,6839.45166,HILIC
16.63622284,37170.51172,HILIC
16.65152168,42063.35938,HILIC
16.66682243,14698.47559,HILIC
16.68212128,16082.73047,HILIC
16.69742203,9475.723633,HILIC
16.71272278,0,HILIC
16.72802162,0,HILIC
16.74332237,0,HILIC
16.75862122,0,HILIC
16.77392197,0,HILIC
16.78922272,0,HILIC
16.80452156,0,HILIC
16.81982231,6815.532715,HILIC
16.83512115,15299.76074,HILIC
16.85042191,14808.9541,HILIC
16.86572266,12450.43848,HILIC
16.8810215,0,HILIC
16.89632225,0,HILIC
16.911623,0,HILIC
16.92692184,6348.678223,HILIC
16.9422226,11882.24414,HILIC
16.95752144,6456.121582,HILIC
16.97282219,12001.71777,HILIC
16.98812294,0,HILIC
17.00342178,0,HILIC
17.01872253,0,HILIC
17.03402138,0,HILIC
17.04932213,0,HILIC
17.06462288,0,HILIC
17.07992172,0,HILIC
17.09522247,4938.722656,HILIC
17.11052132,11412.60742,HILIC
17.12582207,0,HILIC
17.14112282,4432.938477,HILIC
17.15642166,10032.5957,HILIC
17.17172241,0,HILIC
17.18702126,0,HILIC
17.20232201,0,HILIC
17.21762276,0,HILIC
17.2329216,0,HILIC
17.24822235,0,HILIC
17.26352119,0,HILIC
17.27882195,0,HILIC
17.2941227,0,HILIC
17.30942154,0,HILIC
17.32472229,0,HILIC
17.34002113,0,HILIC
17.35532188,0,HILIC
17.37062263,0,HILIC
17.38592148,0,HILIC
17.40122223,0,HILIC
17.41652298,0,HILIC
17.43182182,3190.566406,HILIC
17.44712257,11529.86328,HILIC
17.46242142,4153.252441,HILIC
17.47772217,14497.02734,HILIC
17.49302292,4432.588379,HILIC
17.50832176,15705.64746,HILIC
17.52362251,0,HILIC
17.53892136,0,HILIC
17.55422211,0,HILIC
17.56952286,0,HILIC
17.5848217,0,HILIC
17.60012245,0,HILIC
17.6154213,0,HILIC
17.63072205,2106.460938,HILIC
17.6460228,9762.603516,HILIC
17.66132164,0,HILIC
17.67662239,2415.563232,HILIC
17.69192123,12250.07715,HILIC
17.70722198,0,HILIC
17.72252274,0,HILIC
17.73782158,0,HILIC
17.75312233,0,HILIC
17.76842117,0,HILIC
17.78372192,0,HILIC
17.79902267,1787.75415,HILIC
17.81432152,11524.8916,HILIC
17.82962227,2286.716553,HILIC
17.84492302,14380.85156,HILIC
17.86022186,0,HILIC
17.87552261,0,HILIC
17.89082146,0,HILIC
17.90612221,0,HILIC
17.92142296,0,HILIC
17.9367218,1011.900024,HILIC
17.95202255,12162.25977,HILIC
17.9673214,850.2555542,HILIC
17.98262215,0,HILIC
17.9979229,0,HILIC
18.01322174,0,HILIC
18.02852249,0,HILIC
18.04382133,11868.81055,HILIC
18.05912209,1016.516296,HILIC
18.07442284,0,HILIC
18.08972168,0,HILIC
18.10502243,0,HILIC
18.12032127,0,HILIC
18.13562202,0,HILIC
18.15092278,0,HILIC
18.16622162,16167.86133,HILIC
18.18152237,17684.17578,HILIC
18.19682121,4179.405762,HILIC
18.21212196,0,HILIC
18.22742271,0,HILIC
18.24272156,0,HILIC
18.25802231,0,HILIC
18.27332115,0,HILIC
18.2886219,0,HILIC
18.30392265,0,HILIC
18.3192215,16984.62109,HILIC
18.33452225,18258.71484,HILIC
18.349823,4605.594727,HILIC
18.36512184,0,HILIC
18.38042259,15415.21094,HILIC
18.39572144,18640.20703,HILIC
18.41102219,4810.893066,HILIC
18.42632294,0,HILIC
18.44162178,0,HILIC
18.45692253,0,HILIC
18.47222137,0,HILIC
18.48752213,0,HILIC
18.50282288,0,HILIC
18.51812172,0,HILIC
18.53342247,0,HILIC
18.54872131,0,HILIC
18.56402206,0,HILIC
18.57932281,0,HILIC
18.59462166,0,HILIC
18.60992241,0,HILIC
18.62522125,0,HILIC
18.640522,0,HILIC
18.65582275,0,HILIC
18.6711216,0,HILIC
18.68642235,0,HILIC
18.70172119,8523.087891,HILIC
18.71702194,4628.953613,HILIC
18.73232269,0,HILIC
18.74762154,8368.546875,HILIC
18.76292229,4549.064453,HILIC
18.77822113,0,HILIC
18.79352188,0,HILIC
18.80882263,0,HILIC
18.82412148,0,HILIC
18.83942223,0,HILIC
18.85472298,9236.051758,HILIC
18.87002182,5801.47168,HILIC
18.88532257,9169.884766,HILIC
18.90062141,5945.041992,HILIC
18.91592216,0,HILIC
18.93122292,0,HILIC
18.94652176,0,HILIC
18.96182251,0,HILIC
18.97712135,0,HILIC
18.9924221,9189.546875,HILIC
19.00772285,7409.481445,HILIC
19.0230217,0,HILIC
19.03832245,0,HILIC
19.05362129,9638.71875,HILIC
19.06892204,8309.578125,HILIC
19.08422279,0,HILIC
19.09952164,0,HILIC
19.11482239,0,HILIC
19.13012123,0,HILIC
19.14542198,0,HILIC
19.16072273,0,HILIC
19.17602158,0,HILIC
19.19132233,0,HILIC
19.20662117,0,HILIC
19.22192192,0,HILIC
19.23722267,0,HILIC
19.25252151,7542.089355,HILIC
19.26782227,7372.442383,HILIC
19.28312302,0,HILIC
19.29842186,0,HILIC
19.31372261,0,HILIC
19.32902145,0,HILIC
19.3443222,0,HILIC
19.35962296,0,HILIC
19.3749218,0,HILIC
19.39022255,0,HILIC
19.40552139,7014.4375,HILIC
19.42082214,7400.973633,HILIC
19.43612289,0,HILIC
19.45142174,0,HILIC
19.46672249,5820.628418,HILIC
19.48202133,13697.52344,HILIC
19.49732208,13636.00977,HILIC
19.51262283,6640.32373,HILIC
19.52792168,0,HILIC
19.54322243,0,HILIC
19.55852127,0,HILIC
19.57382202,0,HILIC
19.58912277,7099.663086,HILIC
19.60442162,15544.88477,HILIC
19.61972237,8762.458984,HILIC
19.63502121,5873.171387,HILIC
19.65032196,7901.519531,HILIC
19.66562271,0,HILIC
19.68092155,0,HILIC
19.69622231,5053.165527,HILIC
19.71152115,7372.956543,HILIC
19.7268219,0,HILIC
19.74212265,0,HILIC
19.75742149,5861.087402,HILIC
19.77272224,17383.9375,HILIC
19.78802299,13550.01465,HILIC
19.80332184,6218.022461,HILIC
19.81862259,17612.01367,HILIC
19.83392143,16186.12207,HILIC
19.84922218,6163.189453,HILIC
19.86452293,6679.212891,HILIC
19.87982178,16739.43945,HILIC
19.89512253,9176.182617,HILIC
19.91042137,0,HILIC
19.92572212,0,HILIC
19.94102287,0,HILIC
19.95632172,4389.262695,HILIC
19.97162247,8059.491211,HILIC
19.98692131,0,HILIC
20.00222206,5119.504883,HILIC
20.01752281,9382.629883,HILIC
20.03282166,0,HILIC
20.04812241,6100.875488,HILIC
20.06342125,12200.2334,HILIC
20.078722,3885.972168,HILIC
20.09402275,7837.532227,HILIC
20.10932159,0,HILIC
20.12462234,0,HILIC
20.13992119,0,HILIC
20.15522194,3716.077637,HILIC
20.17052269,12478.15039,HILIC
20.18582153,12712.02637,HILIC
20.20112228,9147.24707,HILIC
20.21642113,4111.30957,HILIC
20.23172188,13371.74805,HILIC
20.24702263,6955.099121,HILIC
20.26232147,0,HILIC
20.27762222,5107.996582,HILIC
20.29292297,16505.92969,HILIC
20.30822182,0,HILIC
20.32352257,0,HILIC
20.33882141,0,HILIC
20.35412216,0,HILIC
20.36942291,0,HILIC
20.38472176,0,HILIC
20.40002251,0,HILIC
20.41532135,0,HILIC
20.4306221,0,HILIC
20.44592285,0,HILIC
20.46122169,0,HILIC
20.47652245,0,HILIC
20.49182129,0,HILIC
20.50712204,0,HILIC
20.52242279,0,HILIC
20.53772163,0,HILIC
20.55302238,0,HILIC
20.56832123,0,HILIC
20.58362198,0,HILIC
20.59892273,0,HILIC
20.61422157,0,HILIC
20.62952232,0,HILIC
20.64482117,0,HILIC
20.66012192,0,HILIC
20.67542267,0,HILIC
20.69072151,0,HILIC
20.70602226,0,HILIC
20.72132301,0,HILIC
20.73662186,0,HILIC
20.75192261,0,HILIC
20.76722145,0,HILIC
20.7825222,0,HILIC
20.79782295,0,HILIC
20.8131218,0,HILIC
20.82842255,0,HILIC
20.84372139,0,HILIC
20.85902214,0,HILIC
20.87432289,0,HILIC
20.88962173,0,HILIC
20.90492249,0,HILIC
20.92022133,0,HILIC
20.93552208,0,HILIC
20.95082283,0,HILIC
20.96612167,0,HILIC
20.98142242,0,HILIC
20.99672127,0,HILIC
21.01202202,0,HILIC
21.02732277,0,HILIC
21.04262161,0,HILIC
21.05792236,0,HILIC
21.07322121,0,HILIC
21.08852196,0,HILIC
21.10382271,0,HILIC
21.11912155,0,HILIC
21.1344223,0,HILIC
21.14972115,0,HILIC
21.1650219,0,HILIC
21.18032265,0,HILIC
21.19562149,0,HILIC
21.21092224,0,HILIC
21.22622299,0,HILIC
21.24152184,0,HILIC
21.25682259,0,HILIC
21.27212143,0,HILIC
21.28742218,0,HILIC
21.30272293,0,HILIC
21.31802177,0,HILIC
21.33332253,0,HILIC
21.34862137,0,HILIC
21.36392212,0,HILIC
21.37922287,0,HILIC
21.39452171,0,HILIC
21.40982246,0,HILIC
21.42512131,0,HILIC
21.44042206,0,HILIC
21.45572281,0,HILIC
21.47102165,0,HILIC
21.4863224,0,HILIC
21.50162125,0,HILIC
21.516922,0,HILIC
21.53222275,0,HILIC
21.54752159,0,HILIC
21.56282234,0,HILIC
21.57812119,0,HILIC
21.59342194,0,HILIC
21.60872269,0,HILIC
21.62402153,0,HILIC
21.63932228,0,HILIC
21.65462112,0,HILIC
21.66992188,0,HILIC
21.68522263,0,HILIC
21.70052147,0,HILIC
21.71582222,0,HILIC
21.73112297,0,HILIC
21.74642181,0,HILIC
21.76172256,0,HILIC
21.77702141,0,HILIC
21.79232216,0,HILIC
21.80762291,0,HILIC
21.82292175,0,HILIC
21.8382225,0,HILIC
21.85352135,0,HILIC
21.8688221,0,HILIC
21.88412285,0,HILIC
21.89942169,0,HILIC
21.91472244,0,HILIC
21.93002129,0,HILIC
21.94532204,0,HILIC
21.96062279,0,HILIC
21.97592163,0,HILIC
21.99122238,0,HILIC
22.00652122,0,HILIC
22.02182198,0,HILIC
22.03712273,0,HILIC
22.05242157,0,HILIC
22.06772232,0,HILIC
22.08302116,0,HILIC
22.09832191,0,HILIC
22.11362267,0,HILIC
22.12892151,0,HILIC
22.14422226,0,HILIC
22.15952301,0,HILIC
22.17482185,0,HILIC
22.1901226,0,HILIC
22.20542145,0,HILIC
22.2207222,0,HILIC
22.23602295,0,HILIC
22.25132179,0,HILIC
22.26662254,0,HILIC
22.28192139,0,HILIC
22.29722214,0,HILIC
22.31252289,0,HILIC
22.32782173,0,HILIC
22.34312248,0,HILIC
22.35842133,0,HILIC
22.37372208,0,HILIC
22.38902283,0,HILIC
22.40432167,0,HILIC
22.41962242,0,HILIC
22.43492126,0,HILIC
22.45022202,0,HILIC
22.46552277,0,HILIC
22.48082161,0,HILIC
22.49612236,14110.03711,HILIC
22.5114212,2268.417725,HILIC
22.52672195,14286.62012,HILIC
22.54202271,2578.386475,HILIC
22.55732155,0,HILIC
22.5726223,0,HILIC
22.58792114,0,HILIC
22.60322189,0,HILIC
22.61852264,10570.53711,HILIC
22.63382149,1903.946045,HILIC
22.64912224,0,HILIC
22.66442299,12852.11035,HILIC
22.67972183,17220.16211,HILIC
22.69502258,3119.212158,HILIC
22.71032143,9049.307617,HILIC
22.72562218,17901.42578,HILIC
22.74092293,3695.975586,HILIC
22.75622177,10624.58594,HILIC
22.77152252,2887.959717,HILIC
22.78682137,9032.375,HILIC
22.80212212,14636.88379,HILIC
22.81742287,15102.58008,HILIC
22.83272171,13296.24512,HILIC
22.84802246,24807.97656,HILIC
22.8633213,15380.07715,HILIC
22.87862206,2877.138916,HILIC
22.89392281,11480.41211,HILIC
22.90922165,13296.50684,HILIC
22.9245224,3355.834961,HILIC
22.93982124,0,HILIC
22.95512199,0,HILIC
22.97042274,0,HILIC
22.98572159,0,HILIC
23.00102234,10836.22363,HILIC
23.01632118,15833.74121,HILIC
23.03162193,13773.54297,HILIC
23.04692268,12222.13184,HILIC
23.06222153,0,HILIC
23.07752228,6428.767578,HILIC
23.09282112,11145.02148,HILIC
23.10812187,4397.588867,HILIC
23.12342262,8054.061035,HILIC
23.13872147,0,HILIC
23.15402222,0,HILIC
23.16932297,0,HILIC
23.18462181,0,HILIC
23.19992256,0,HILIC
23.21522141,0,HILIC
23.23052216,0,HILIC
23.24582291,0,HILIC
23.26112175,0,HILIC
23.2764225,0,HILIC
23.29172134,2015.210938,HILIC
23.30702209,10951.67383,HILIC
23.32232285,0,HILIC
23.33762169,1781.123535,HILIC
23.35292244,11003.41992,HILIC
23.36822128,9042.060547,HILIC
23.38352203,1500.813965,HILIC
23.39882278,9905.37207,HILIC
23.41412163,1870.530029,HILIC
23.42942238,15231.75,HILIC
23.44472122,17293.49609,HILIC
23.46002197,0,HILIC
23.47532272,1118.637939,HILIC
23.49062157,10409.56641,HILIC
23.50592232,977.0952759,HILIC
23.52122116,9067.135742,HILIC
23.53652191,835.354126,HILIC
23.55182266,11458.93652,HILIC
23.56712151,800.923584,HILIC
23.58242226,11021.05176,HILIC
23.59772301,11007.27539,HILIC
23.61302185,0,HILIC
23.6283226,0,HILIC
23.64362144,1081.928833,HILIC
23.6589222,19580.10156,HILIC
23.67422295,819.4343872,HILIC
23.68952179,13949.91113,HILIC
23.70482254,362.3532715,HILIC
23.72012138,11038.13867,HILIC
23.73542213,0,HILIC
23.75072289,425.7939758,HILIC
23.76602173,11327.23828,HILIC
23.78132248,0,HILIC
23.79662132,0,HILIC
23.81192207,200.6806335,HILIC
23.82722282,11862.20215,HILIC
23.84252167,0,HILIC
23.85782242,0,HILIC
23.87312126,0,HILIC
23.88842201,12622.69043,HILIC
23.90372276,18553.49219,HILIC
23.91902161,2930.233154,HILIC
23.93432236,9514.585938,HILIC
23.9496212,1742.245117,HILIC
23.96492195,0,HILIC
23.9802227,0,HILIC
23.99552155,0,HILIC
24.0108223,0,HILIC
24.02612114,0,HILIC
24.04142189,10764.94629,HILIC
24.05672264,4635.931641,HILIC
24.07202148,0,HILIC
24.08732224,0,HILIC
24.10262299,0,HILIC
24.11792183,0,HILIC
24.13322258,0,HILIC
24.14852142,0,HILIC
24.16382217,0,HILIC
24.17912292,0,HILIC
24.19442177,0,HILIC
24.20972252,0,HILIC
24.22502136,0,HILIC
24.24032211,8926.444336,HILIC
24.25562286,4384.515625,HILIC
24.27092171,0,HILIC
24.28622246,8292.416016,HILIC
24.3015213,15691.72754,HILIC
24.31682205,5532.649414,HILIC
24.3321228,0,HILIC
24.34742165,0,HILIC
24.3627224,0,HILIC
24.37802124,6346.584961,HILIC
24.39332199,15331.9248,HILIC
24.40862274,17038.1543,HILIC
24.42392159,5600.893066,HILIC
24.43922234,11616.46191,HILIC
24.45452118,6009.883789,HILIC
24.46982193,0,HILIC
24.48512268,0,HILIC
24.50042152,0,HILIC
24.51572227,0,HILIC
24.53102112,0,HILIC
24.54632187,10616.3252,HILIC
24.56162262,19583.32813,HILIC
24.57692146,14708.80664,HILIC
24.59222221,4000.773438,HILIC
24.60752296,0,HILIC
24.62282181,0,HILIC
24.63812256,0,HILIC
24.6534214,0,HILIC
24.66872215,0,HILIC
24.6840229,0,HILIC
24.69932175,0,HILIC
24.7146225,0,HILIC
24.72992134,0,HILIC
24.74522209,12640.5,HILIC
24.76052284,8283.09082,HILIC
24.77582169,0,HILIC
24.79112244,0,HILIC
24.80642128,0,HILIC
24.82172203,8381.983398,HILIC
24.83702278,12625.45605,HILIC
24.85232162,14089.09668,HILIC
24.86762238,14562.03906,HILIC
24.88292122,17991.61719,HILIC
24.89822197,9152.307617,HILIC
24.91352272,0,HILIC
24.92882156,0,HILIC
24.94412231,8472.304688,HILIC
24.95942116,7570.336914,HILIC
24.97472191,0,HILIC
24.99002266,0,HILIC
25.0053215,0,HILIC
0.0051511,0,RP
0.0118511,0,RP
0.0185511,0,RP
0.0252511,0,RP
0.0319511,0,RP
0.038651101,0,RP
0.045351099,0,RP
0.052051101,0,RP
0.058751099,0,RP
0.0654511,0,RP
0.072151102,0,RP
0.078851096,0,RP
0.085551098,3256.854736,RP
0.0922511,11462.13086,RP
0.098951101,15708.4541,RP
0.105651103,13934.32715,RP
0.112351097,14971.05176,RP
0.119051099,14862.17676,RP
0.125751093,13312.01563,RP
0.132451102,8984.519531,RP
0.139151096,12497.79199,RP
0.145851105,14240.74219,RP
0.1525511,15714.08496,RP
0.159251094,16332.40625,RP
0.165951103,14504.65723,RP
0.172651097,12283.79297,RP
0.179351106,19335.88867,RP
0.1860511,16763.75586,RP
0.192751095,16651.875,RP
0.199451104,16611.55273,RP
0.206151098,17504.51953,RP
0.212851107,20842.96289,RP
0.219551101,16429.02734,RP
0.226251096,17740.44727,RP
0.232951105,21114.25391,RP
0.239651099,21994.71875,RP
0.246351093,14352.83691,RP
0.253051102,17470.23438,RP
0.259751111,15313.93262,RP
0.266451091,15781.52051,RP
0.2731511,18317.23242,RP
0.279851109,19054.2207,RP
0.286551088,17542.06641,RP
0.293251097,11656.96094,RP
0.299951106,13956.48145,RP
0.306651086,19444.59766,RP
0.313351095,16776.95117,RP
0.320051104,15091.11816,RP
0.326751113,14481.44043,RP
0.333451092,13736.04004,RP
0.340151101,13454.06738,RP
0.34685111,13518.56445,RP
0.35355109,17439.66992,RP
0.360251099,13240.44141,RP
0.366951108,10732.38867,RP
0.373651087,12981.81543,RP
0.380351096,17134.96094,RP
0.387051105,23644.71094,RP
0.393751115,18252.625,RP
0.400451094,14085.78906,RP
0.407151103,11288.94824,RP
0.413851112,20172.83008,RP
0.420551091,17441.57227,RP
0.427251101,15633.52539,RP
0.43395111,19151.61133,RP
0.440651089,15025.47266,RP
0.447351098,14706.29688,RP
0.454051107,18774.42383,RP
0.460751086,13169.22168,RP
0.467451096,13776.40137,RP
0.474151105,15147.47852,RP
0.480851114,14720.46387,RP
0.487551093,19415.73242,RP
0.494251102,25107.68555,RP
0.500951111,15058.2627,RP
0.507651091,14185.08984,RP
0.51435113,15633.09375,RP
0.521051109,18452.47656,RP
0.527751088,20513.58398,RP
0.534451127,17328.79102,RP
0.541151106,16019.41504,RP
0.547851086,14113.91699,RP
0.554551125,12941.63672,RP
0.561251104,14557.94043,RP
0.567951083,14169.02734,RP
0.574651122,5841.399414,RP
0.581351101,0,RP
0.588051081,0,RP
0.59475112,0,RP
0.601451099,0,RP
0.608151078,0,RP
0.614851117,0,RP
0.621551096,0,RP
0.628251076,0,RP
0.634951115,0,RP
0.641651094,0,RP
0.648351073,0,RP
0.655051112,0,RP
0.661751091,0,RP
0.668451071,0,RP
0.67515111,0,RP
0.681851089,0,RP
0.688551128,0,RP
0.695251107,0,RP
0.701951087,0,RP
0.708651125,0,RP
0.715351105,0,RP
0.722051084,21454.63867,RP
0.728751123,224593.0781,RP
0.735451102,742074.375,RP
0.742151082,1713475,RP
0.74885112,3365820.5,RP
0.7555511,4775466.5,RP
0.762251079,5934060.5,RP
0.768951118,6505712,RP
0.775651097,6366842,RP
0.782351077,5909427.5,RP
0.789051116,5533124.5,RP
0.795751095,5391744.5,RP
0.802451074,5809115.5,RP
0.809151113,7621510,RP
0.815851092,12241984,RP
0.822551072,15072033,RP
0.829251111,15801435,RP
0.83595109,16483389,RP
0.842651129,16389927,RP
0.849351108,13941790,RP
0.856051087,11637478,RP
0.862751126,8572091,RP
0.869451106,5595955,RP
0.876151085,3603300.25,RP
0.882851124,2118876.25,RP
0.889551103,1194514,RP
0.896251082,643619.6875,RP
0.902951121,469579.8125,RP
0.909651101,315254.7188,RP
0.91635108,234727.5938,RP
0.923051119,231141.0313,RP
0.929751098,192458.5156,RP
0.936451077,172507.7188,RP
0.943151116,157261.1563,RP
0.949851096,166319.75,RP
0.956551075,159740.1094,RP
0.963251114,140226.9063,RP
0.969951093,124927,RP
0.976651073,112994.3047,RP
0.983351111,106386.375,RP
0.990051091,98956.77344,RP
0.99675113,90653.70313,RP
1.003451109,87236.79688,RP
1.010151148,92322.25,RP
1.016851068,85388.05469,RP
1.023551106,79845.19531,RP
1.030251145,69997.32031,RP
1.036951065,71033.59375,RP
1.043651104,75438.64063,RP
1.050351143,72659.40625,RP
1.057051063,62228.98828,RP
1.063751101,75010.07813,RP
1.07045114,71183.32813,RP
1.07715106,61637.73828,RP
1.083851099,47996.37891,RP
1.090551138,47645.05859,RP
1.097251058,50998.24219,RP
1.103951097,49457.37109,RP
1.110651135,57774.78516,RP
1.117351055,46908.62109,RP
1.124051094,48666.08594,RP
1.130751133,51486.51172,RP
1.137451053,48197.81641,RP
1.144151092,54594.91797,RP
1.15085113,50223,RP
1.15755105,48378.25391,RP
1.164251089,49915.55078,RP
1.170951128,48607.80078,RP
1.177651048,41795.46094,RP
