MassFeature_Column,SampID,std_area,cluster,latitude,Depth,cluster_letters
I148.9235R3.57_HILICNeg_X_HILICNeg,S7E41D60_1,0,6,41.417,60,e
I149.0631R10.15_HILICPos_X_HILICPos,S7E41D60_1,0.01155085211368768,3,41.417,60,c
I150.0775R6.27_HILICPos_X_HILICPos,S7E41D60_1,0.2076157204665399,1,41.417,60,a
I151.1441R6.61_HILICPos_X_HILICPos,S7E41D60_1,0.0948798588433827,5,41.417,60,d
I152.0567R7.37_HILICPos_X_HILICPos,S7E41D60_1,0.13341309788997993,1,41.417,60,a
I152.0567R8.12_HILICPos_X_HILICPos,S7E41D60_1,0.0789273718652696,1,41.417,60,a
I152.0568R1.08_CyanoAq_X_RP,S7E41D60_1,0.1280047702952285,1,41.417,60,a
I152.0707R9.08_HILICPos_X_HILICPos,S7E41D60_1,0.12257790600506864,2,41.417,60,b
I152.1282R1.07_CyanoAq_X_RP,S7E41D60_1,0.1326529666328538,4,41.417,60,g
I154.0532R5.23_HILICPos_X_HILICPos,S7E41D60_1,0.172737068065426,4,41.417,60,g
I154.0723R8.97_HILICPos_X_HILICPos,S7E41D60_1,0,2,41.417,60,b
I155.0815R8.72_HILICPos_X_HILICPos,S7E41D60_1,0.11416426338531191,1,41.417,60,a
I157.0973R7.33_HILICPos_X_HILICPos,S7E41D60_1,0.08509287667675636,1,41.417,60,a
I158.0813R7.81_HILICPos_X_HILICPos,S7E41D60_1,0.287573715734204,1,41.417,60,a
I158.1176R5.48_HILICPos_X_HILICPos,S7E41D60_1,0.08289855458767167,1,41.417,60,a
I160.037R5.34_HILICPos_X_HILICPos,S7E41D60_1,0.06854951107639332,2,41.417,60,b
I160.0969R6.82_HILICPos_X_HILICPos,S7E41D60_1,0.11612088749340922,1,41.417,60,a
I160.0969R7.56_HILICPos_X_HILICPos,S7E41D60_1,0.1486937923875312,4,41.417,60,g
I160.0969R8.37_HILICPos_X_HILICPos,S7E41D60_1,0.15792109993154355,1,41.417,60,a
I161.0631R9.25_HILICPos_X_HILICPos,S7E41D60_1,0.007814317462498105,3,41.417,60,c
I162.0776R1.13_CyanoAq_X_RP,S7E41D60_1,0.07300022866223858,1,41.417,60,a
I162.1125R6.83_HILICPos_X_HILICPos,S7E41D60_1,0.1781621577701378,1,41.417,60,a
I162.1125R8.11_HILICPos_X_HILICPos,S7E41D60_1,0.07190118827678284,2,41.417,60,b
I165.0581R8.33_HILICPos_X_HILICPos,S7E41D60_1,0.019326331158042907,3,41.417,60,c
I166.0864R1.12_CyanoAq_X_RP,S7E41D60_1,0.13776618341068222,2,41.417,60,b
I167.0204R10.56_HILICNeg_X_HILICNeg,S7E41D60_1,0.042514759764357715,5,41.417,60,d
I168.0517R1.05_CyanoAq_X_RP,S7E41D60_1,0,5,41.417,60,d
I170.0684R16.91_HILICPos_X_HILICPos,S7E41D60_1,0.08513644749628842,3,41.417,60,c
I170.1176R8.07_HILICPos_X_HILICPos,S7E41D60_1,0.07444924998665547,4,41.417,60,g
I172.0067R5.44_HILICNeg_X_HILICNeg,S7E41D60_1,0.01598276358846965,3,41.417,60,c
I173.0921R8.33_HILICPos_X_HILICPos,S7E41D60_1,0.20765766007930223,4,41.417,60,g
I174.022R5.45_HILICPos_X_HILICPos,S7E41D60_1,0.022351064593767605,3,41.417,60,c
I174.1126R6.89_HILICPos_X_HILICPos,S7E41D60_1,0.10721361343759442,4,41.417,60,g
I174.1126R8.06_HILICPos_X_HILICPos,S7E41D60_1,0.1897274321561564,4,41.417,60,g
I175.0789R1_CyanoAq_X_RP,S7E41D60_1,0.13448289702090085,3,41.417,60,c
I175.119R17.83_HILICPos_X_HILICPos,S7E41D60_1,0.03158118381907154,5,41.417,60,d
I176.0918R10.77_HILICPos_X_HILICPos,S7E41D60_1,0.06313422765302036,1,41.417,60,a
I176.0918R7.43_HILICPos_X_HILICPos,S7E41D60_1,0.1093519464974401,4,41.417,60,g
I176.1281R10.33_HILICPos_X_HILICPos,S7E41D60_1,0.09867259605563311,1,41.417,60,a
I176.1282R7.85_HILICPos_X_HILICPos,S7E41D60_1,0.010460277257000774,3,41.417,60,c
I177.0581R9.17_HILICPos_X_HILICPos,S7E41D60_1,0.18271628546538465,1,41.417,60,a
I179.0048R7.02_HILICPos_X_HILICPos,S7E41D60_1,0.06136498864565876,4,41.417,60,g
I179.024R6.59_HILICPos_X_HILICPos,S7E41D60_1,0.1866644546223163,1,41.417,60,a
I180.1019R8.38_HILICPos_X_HILICPos,S7E41D60_1,0.07049683162794537,2,41.417,60,b
I182.0674R1.17_CyanoAq_X_RP,S7E41D60_1,0,5,41.417,60,d
I185.0922R8.02_HILICPos_X_HILICPos,S7E41D60_1,0.11691908647233382,4,41.417,60,g
I186.0253R12.12_HILICNeg_X_HILICNeg,S7E41D60_1,0.3693752812157079,4,41.417,60,g
I188.0707R7.54_HILICPos_X_HILICPos,S7E41D60_1,0.12724339898101264,2,41.417,60,b
I189.1235R6.93_HILICPos_X_HILICPos,S7E41D60_1,0.17709008610357324,4,41.417,60,g
I192.9808R2.93_HILICNeg_X_HILICNeg,S7E41D60_1,0,7,41.417,60,f
I193.0531R10.87_HILICPos_X_HILICPos,S7E41D60_1,0.008151724873277786,3,41.417,60,c
I193.0894R10.12_HILICPos_X_HILICPos,S7E41D60_1,0.11527062118370947,1,41.417,60,a
I194.9965R12.04_HILICNeg_X_HILICNeg,S7E41D60_1,0.012951213235381023,3,41.417,60,c
I195.0765R10.08_HILICPos_X_HILICPos,S7E41D60_1,0.14846907749927535,3,41.417,60,c
I196.0831R1.52_CyanoAq_X_RP,S7E41D60_1,0.328681807638135,1,41.417,60,a
I196.083R5.03_HILICPos_X_HILICPos,S7E41D60_1,0.15666970233420138,1,41.417,60,a
I203.1392R1.16_CyanoAq_X_RP,S7E41D60_1,0.031049221083497287,5,41.417,60,d
I204.1232R7.22_HILICPos_X_HILICPos,S7E41D60_1,0.04613619125982643,5,41.417,60,d
I204.1596R0.89_CyanoAq_X_RP,S7E41D60_1,0.07826121804954712,2,41.417,60,b
I206.0351R6.59_HILICPos_X_HILICPos,S7E41D60_1,0.18473183711240815,1,41.417,60,a
I206.0675R2.59_CyanoAq_X_RP,S7E41D60_1,0.1596849011629395,4,41.417,60,g
I207.0686R8.88_HILICPos_X_HILICPos,S7E41D60_1,0,6,41.417,60,e
I207.1704R6.56_HILICPos_X_HILICPos,S7E41D60_1,0.19470883041624015,2,41.417,60,b
I209.0478R11.07_HILICPos_X_HILICPos,S7E41D60_1,0.014704380194530027,3,41.417,60,c
I209.0843R7.18_HILICPos_X_HILICPos,S7E41D60_1,0.547258274855617,4,41.417,60,g
I209.0844R8.07_HILICPos_X_HILICPos,S7E41D60_1,0.024232976471804783,5,41.417,60,d
I211.0565R12.12_HILICPos_X_HILICPos,S7E41D60_1,0.31723762115685644,4,41.417,60,g
I214.0484R11.68_HILICNeg_X_HILICNeg,S7E41D60_1,0.06597610775133068,2,41.417,60,b
I217.93R10.87_HILICNeg_X_HILICNeg,S7E41D60_1,0.735350499340329,4,41.417,60,g
I219.1703R6.51_HILICPos_X_HILICPos,S7E41D60_1,0.15496232947767863,2,41.417,60,b
I219.9271R10.87_HILICNeg_X_HILICNeg,S7E41D60_1,0.8362497559558133,4,41.417,60,g
I221.022R10.39_HILICNeg_X_HILICNeg,S7E41D60_1,0.11411837685190512,2,41.417,60,b
I221.0843R5.26_HILICPos_X_HILICPos,S7E41D60_1,0,1,41.417,60,a
I221.0843R5.58_HILICPos_X_HILICPos,S7E41D60_1,0,7,41.417,60,f
I221.0843R8.12_HILICPos_X_HILICPos,S7E41D60_1,0.018634041874502738,3,41.417,60,c
I221.0844R0.89_CyanoAq_X_RP,S7E41D60_1,0.013572950533290343,3,41.417,60,c
I225.1607R2.2_HILICNeg_X_HILICNeg,S7E41D60_1,0.42543471034969893,1,41.417,60,a
I227.1754R2.2_HILICPos_X_HILICPos,S7E41D60_1,0.14889747930243047,4,41.417,60,g
I228.0979R6.34_HILICPos_X_HILICPos,S7E41D60_1,0.07339946730232653,1,41.417,60,a
I229.1549R0.89_CyanoAq_X_RP,S7E41D60_1,0.04965854340852742,2,41.417,60,b
I229.1557R2_HILICNeg_X_HILICNeg,S7E41D60_1,0.005908365902490198,5,41.417,60,d
I232.118R6.16_HILICPos_X_HILICPos,S7E41D60_1,0,7,41.417,60,f
I235.1653R7.18_HILICPos_X_HILICPos,S7E41D60_1,0.01818238451058922,5,41.417,60,d
I236.1492R9.91_HILICPos_X_HILICPos,S7E41D60_1,0.019638302296655336,3,41.417,60,c
I236.1493R8.23_HILICPos_X_HILICPos,S7E41D60_1,0.05127377833526213,5,41.417,60,d
I237.1235R1.65_CyanoAq_X_RP,S7E41D60_1,0.02530485901060087,5,41.417,60,d
I238.0524R11.67_HILICPos_X_HILICPos,S7E41D60_1,0.38252609232154744,4,41.417,60,g
I239.002R2.89_HILICNeg_X_HILICNeg,S7E41D60_1,0,6,41.417,60,e
I240.1092R0.94_CyanoAq_X_RP,S7E41D60_1,0,6,41.417,60,e
I241.0119R13.69_HILICNeg_X_HILICNeg,S7E41D60_1,0,3,41.417,60,c
I241.0297R0.89_CyanoAq_X_RP,S7E41D60_1,0.09096719852625033,3,41.417,60,c
I243.1715R1.84_HILICNeg_X_HILICNeg,S7E41D60_1,0.004415838122692383,5,41.417,60,d
I244.0495R6.68_HILICNeg_X_HILICNeg,S7E41D60_1,0,2,41.417,60,b
I244.0828R9.94_HILICNeg_X_HILICNeg,S7E41D60_1,0.006928082575123368,5,41.417,60,d
I244.0929R7.89_HILICPos_X_HILICPos,S7E41D60_1,0.07628602699479689,1,41.417,60,a
I245.1588R2.3_CyanoAq_X_RP,S7E41D60_1,0.06279595318308806,4,41.417,60,g
I245.1861R2.33_CyanoAq_X_RP,S7E41D60_1,0.03623825370710353,2,41.417,60,b
I245.1862R2.58_CyanoAq_X_RP,S7E41D60_1,0.04295359661185097,2,41.417,60,b
I248.9764R0.9_CyanoAq_X_RP,S7E41D60_1,0,3,41.417,60,c
I249.1347R5.35_HILICPos_X_HILICPos,S7E41D60_1,0,5,41.417,60,d
I252.083R12.11_HILICPos_X_HILICPos,S7E41D60_1,0.33564465039287494,4,41.417,60,g
I252.1092R3.46_HILICPos_X_HILICPos,S7E41D60_1,0.08591036735429783,2,41.417,60,b
I252.1441R10.53_HILICPos_X_HILICPos,S7E41D60_1,0.03663250848297697,3,41.417,60,c
I260.1131R1.01_CyanoAq_X_RP,S7E41D60_1,0.019693898931896582,3,41.417,60,c
I261.1311R1.29_CyanoAq_X_RP,S7E41D60_1,0.12173956382905216,4,41.417,60,g
I263.1426R2.13_CyanoAq_X_RP,S7E41D60_1,0.011502050027789057,3,41.417,60,c
I268.1042R1.29_CyanoAq_X_RP,S7E41D60_1,0.13463397130004823,1,41.417,60,a
I269.0882R1.02_CyanoAq_X_RP,S7E41D60_1,0.07940451832093853,3,41.417,60,c
I271.1288R9.7_HILICPos_X_HILICPos,S7E41D60_1,0,5,41.417,60,d
I271.1291R0.87_CyanoAq_X_RP,S7E41D60_1,0,5,41.417,60,d
I279.1706R4.12_CyanoAq_X_RP,S7E41D60_1,0.04813280119319534,5,41.417,60,d
I283.0872R1.5_CyanoAq_X_RP,S7E41D60_1,0.21082633483432778,1,41.417,60,a
I284.0991R8.89_HILICPos_X_HILICPos,S7E41D60_1,0.08016139341183719,2,41.417,60,b
I285.1445R6.57_HILICPos_X_HILICPos,S7E41D60_1,0.013556334464828646,3,41.417,60,c
I285.1445R8.18_HILICPos_X_HILICPos,S7E41D60_1,0.019819968559465568,5,41.417,60,d
I285.1447R0.91_CyanoAq_X_RP,S7E41D60_1,0.022264580898245727,3,41.417,60,c
I285.1447R1.14_CyanoAq_X_RP,S7E41D60_1,0.008219456309945252,3,41.417,60,c
I285.6464R1_CyanoAq_X_RP,S7E41D60_1,0.006056395063114218,3,41.417,60,c
I288.1918R7.18_HILICPos_X_HILICPos,S7E41D60_1,0.06812071947877245,2,41.417,60,b
I288.2032R0.91_CyanoAq_X_RP,S7E41D60_1,0.039119473141122414,3,41.417,60,c
I289.1393R10.28_HILICPos_X_HILICPos,S7E41D60_1,0.01379949025449544,3,41.417,60,c
I292.0629R12.12_HILICPos_X_HILICPos,S7E41D60_1,0.3146967093448405,4,41.417,60,g
I292.0727R10.9_HILICNeg_X_HILICNeg,S7E41D60_1,0.05019656207095364,2,41.417,60,b
I293.2112R9.77_CyanoAq_X_RP,S7E41D60_1,0.012873260228066704,2,41.417,60,b
I293.2113R9.66_CyanoAq_X_RP,S7E41D60_1,0.011672840385396004,2,41.417,60,b
I294.1814R1.08_CyanoAq_X_RP,S7E41D60_1,0.10911026010710077,2,41.417,60,b
I295.1291R1.78_CyanoAq_X_RP,S7E41D60_1,0.03322092492392162,4,41.417,60,g
I295.1654R2.4_CyanoAq_X_RP,S7E41D60_1,0.04826237462696484,2,41.417,60,b
I295.1655R2.58_CyanoAq_X_RP,S7E41D60_1,0.027922321202493865,5,41.417,60,d
I295.1655R2.81_CyanoAq_X_RP,S7E41D60_1,0.013631936022961921,2,41.417,60,b
I296.6058R1.22_CyanoAq_X_RP,S7E41D60_1,0.11356614719213722,2,41.417,60,b
I297.0846R5.35_HILICPos_X_HILICPos,S7E41D60_1,0,5,41.417,60,d
I298.0971R2.1_CyanoAq_X_RP,S7E41D60_1,0.07448313441125001,5,41.417,60,d
I303.1551R9.17_HILICPos_X_HILICPos,S7E41D60_1,0.036134927684346986,3,41.417,60,c
I303.1553R0.89_CyanoAq_X_RP,S7E41D60_1,0.004413325524491788,7,41.417,60,f
I305.1573R1.6_CyanoAq_X_RP,S7E41D60_1,0.1324478534240821,4,41.417,60,g
I306.4913R3.77_CyanoAq_X_RP,S7E41D60_1,0,7,41.417,60,f
I308.1605R5.35_HILICPos_X_HILICPos,S7E41D60_1,0.03270329035686192,5,41.417,60,d
I310.14R1.31_CyanoAq_X_RP,S7E41D60_1,0.022667926004667632,5,41.417,60,d
I311.1239R1.4_CyanoAq_X_RP,S7E41D60_1,0.10458908215922297,4,41.417,60,g
I313.1548R4.98_CyanoAq_X_RP,S7E41D60_1,0.04328182147030845,5,41.417,60,d
I317.0553R12.1_HILICNeg_X_HILICNeg,S7E41D60_1,0.031030489565830602,5,41.417,60,d
I321.2427R9.33_CyanoAq_X_RP,S7E41D60_1,0.060132678139828616,2,41.417,60,b
I322.1877R1.19_CyanoAq_X_RP,S7E41D60_1,0.06972134364721166,3,41.417,60,c
I325.1761R2.97_CyanoAq_X_RP,S7E41D60_1,0,7,41.417,60,f
I326.0563R6.58_HILICPos_X_HILICPos,S7E41D60_1,0.24303593049262165,1,41.417,60,a
I327.1204R10.42_HILICNeg_X_HILICNeg,S7E41D60_1,0,3,41.417,60,c
I329.1346R2.89_CyanoAq_X_RP,S7E41D60_1,0,7,41.417,60,f
I329.1347R0.88_CyanoAq_X_RP,S7E41D60_1,0.01772664575854648,3,41.417,60,c
I329.1742R7.17_HILICPos_X_HILICPos,S7E41D60_1,0.09384817445639311,2,41.417,60,b
I329.2073R2.82_CyanoAq_X_RP,S7E41D60_1,0,7,41.417,60,f
I331.1154R11.28_HILICNeg_X_HILICNeg,S7E41D60_1,0,3,41.417,60,c
I333.1293R11.28_HILICPos_X_HILICPos,S7E41D60_1,0.00673360827451633,3,41.417,60,c
I340.2597R6.93_CyanoAq_X_RP,S7E41D60_1,0.05757676610205118,1,41.417,60,a
I345.0462R0.88_CyanoAq_X_RP,S7E41D60_1,0.20641548198933435,1,41.417,60,a
I345.6642R3.9_CyanoAq_X_RP,S7E41D60_1,0,7,41.417,60,f
I346.0564R12.06_HILICNeg_X_HILICNeg,S7E41D60_1,0.11155006579240319,2,41.417,60,b
I346.1457R4.95_CyanoAq_X_RP,S7E41D60_1,0,3,41.417,60,c
I347.1452R0.87_CyanoAq_X_RP,S7E41D60_1,7.976851634491361e-4,7,41.417,60,f
I370.6952R2.68_CyanoAq_X_RP,S7E41D60_1,0,7,41.417,60,f
I375.2136R4.1_CyanoAq_X_RP,S7E41D60_1,0,7,41.417,60,f
I377.1459R4.24_CyanoAq_X_RP,S7E41D60_1,0.010652228251607419,2,41.417,60,b
I379.083R11.37_HILICNeg_X_HILICNeg,S7E41D60_1,0,4,41.417,60,g
I381.1828R4.47_CyanoAq_X_RP,S7E41D60_1,0,3,41.417,60,c
I386.0341R16.12_HILICNeg_X_HILICNeg,S7E41D60_1,0.10338771336974102,3,41.417,60,c
I387.2256R2.2_HILICNeg_X_HILICNeg,S7E41D60_1,0,3,41.417,60,c
I401.241R2.14_HILICNeg_X_HILICNeg,S7E41D60_1,0,5,41.417,60,d
I404.7398R5.8_CyanoAq_X_RP,S7E41D60_1,0,7,41.417,60,f
I416.1778R9.11_HILICPos_X_HILICPos,S7E41D60_1,0.07774520461888539,5,41.417,60,d
I419.6799R6.47_CyanoAq_X_RP,S7E41D60_1,0,3,41.417,60,c
I424.2081R2.64_CyanoAq_X_RP,S7E41D60_1,0,3,41.417,60,c
I455.1888R6.34_HILICPos_X_HILICPos,S7E41D60_1,0.03539938968281305,2,41.417,60,b
I459.2336R3.77_CyanoAq_X_RP,S7E41D60_1,0,7,41.417,60,f
I470.2256R5.55_CyanoAq_X_RP,S7E41D60_1,0,7,41.417,60,f
I479.1923R4.35_HILICPos_X_HILICPos,S7E41D60_1,0.17765829875128702,2,41.417,60,b
I479.7914R1.79_HILICNeg_X_HILICNeg,S7E41D60_1,0,7,41.417,60,f
I511.2407R3.6_CyanoAq_X_RP,S7E41D60_1,0,3,41.417,60,c
I548.2723R4.91_CyanoAq_X_RP,S7E41D60_1,0.11184669644367322,1,41.417,60,a
I589.2805R5.44_CyanoAq_X_RP,S7E41D60_1,0.06429597400187122,7,41.417,60,f
I605.3175R6.37_CyanoAq_X_RP,S7E41D60_1,0.002467201780118028,7,41.417,60,f
I606.0756R12.98_HILICNeg_X_HILICNeg,S7E41D60_1,0,5,41.417,60,d
I620.9939R2.17_HILICNeg_X_HILICNeg,S7E41D60_1,0,7,41.417,60,f
I801.3309R6.22_CyanoAq_X_RP,S7E41D60_1,0,7,41.417,60,f
I802.3342R6.22_CyanoAq_X_RP,S7E41D60_1,0,7,41.417,60,f
I84.045R12.12_HILICPos_X_HILICPos,S7E41D60_1,0.07284412304689518,1,41.417,60,a
I87.0446R10.14_HILICPos_X_HILICPos,S7E41D60_1,0.029509892922099386,3,41.417,60,c
I93.0578R5.36_HILICPos_X_HILICPos,S7E41D60_1,0.0811443397434436,2,41.417,60,b
I96.0449R5.35_HILICPos_X_HILICPos,S7E41D60_1,0.08262800184338405,2,41.417,60,b
Inosine_X_HILICNeg,S7E41D60_1,0.054751534517648234,3,41.417,60,c
Isethionic Acid_X_HILICNeg,S7E41D60_1,0.049991923351637386,2,41.417,60,b
Kynurenine_X_RP,S7E41D60_1,0.518486597353291,1,41.417,60,a
L-Pyroglutamic acid_X_HILICNeg,S7E41D60_1,0.07882342750960217,1,41.417,60,a
Lysine_X_HILICPos,S7E41D60_1,0.10267279132987686,2,41.417,60,b
Malic Acid_X_HILICNeg,S7E41D60_1,0.0910549606323935,1,41.417,60,a
Methionine Sulfoxide_X_HILICPos,S7E41D60_1,0.2674446420091282,1,41.417,60,a
Methionine_X_HILICPos,S7E41D60_1,0.07020152719839415,5,41.417,60,d
N-acetyltaurine_X_HILICNeg,S7E41D60_1,0,5,41.417,60,d
N(e)-Acetyl-Lysine_X_HILICPos,S7E41D60_1,0.05075331364791911,4,41.417,60,g
Ornithine_X_HILICPos,S7E41D60_1,0.12484711692198093,2,41.417,60,b
Propionyl-L-carnitine_X_HILICPos,S7E41D60_1,0.061209339706730495,2,41.417,60,b
Sarcosine_X_HILICPos,S7E41D60_1,0.0745871092008249,2,41.417,60,b
Serine_X_HILICPos,S7E41D60_1,0.05387714674058597,2,41.417,60,b
Sucrose_X_HILICNeg,S7E41D60_1,0.0029535803266543524,4,41.417,60,g
Sulfolactic Acid_X_HILICNeg,S7E41D60_1,0.0885387391744081,2,41.417,60,b
Threonine_X_HILICPos,S7E41D60_1,0,5,41.417,60,d
Thymidine_X_HILICNeg,S7E41D60_1,0,2,41.417,60,b
Trehalose_X_HILICNeg,S7E41D60_1,0,7,41.417,60,f
Tryptophan_X_RP,S7E41D60_1,0.16896136694610214,1,41.417,60,a
Tyrosine_X_HILICPos,S7E41D60_1,0.1604844316088906,1,41.417,60,a
Uracil_X_HILICNeg,S7E41D60_1,0.2841009995872843,1,41.417,60,a
Uridine_X_HILICNeg,S7E41D60_1,0.07350912610706381,2,41.417,60,b
Vitamin B3_X_HILICPos,S7E41D60_1,0.04523943913580001,5,41.417,60,d
Vitamin B5_X_RP,S7E41D60_1,0.1356695452405528,1,41.417,60,a
Adenine_X_HILICPos,S7E41D80_1,0.03435454934083237,1,41.417,80,a
Adenosine_X_HILICPos,S7E41D80_1,0.020877203522489764,2,41.417,80,b
Adenosyl Homocysteine_X_HILICPos,S7E41D80_1,0,2,41.417,80,b
Adenosyl Methionine_X_HILICPos,S7E41D80_1,3.242456203179612e-4,3,41.417,80,c
Agmatine_X_RP,S7E41D80_1,0.24473106285076865,4,41.417,80,g
Alanine_X_HILICPos,S7E41D80_1,0.03747941276250417,2,41.417,80,b
Allopurinol_X_RP,S7E41D80_1,0.051914673993968256,1,41.417,80,a
Amino Propanesulfonic Acid_X_HILICNeg,S7E41D80_1,0,5,41.417,80,d
Argininosuccinic Acid_X_HILICPos,S7E41D80_1,0,5,41.417,80,d
Asparagine_X_HILICPos,S7E41D80_1,0.019894750712298893,2,41.417,80,b
Aspartic acid_X_HILICPos,S7E41D80_1,0.027034429893112666,2,41.417,80,b
beta-Alanine_X_HILICPos,S7E41D80_1,0.03112323340825104,1,41.417,80,a
beta-Glutamic acid_X_HILICPos,S7E41D80_1,0.03667569761227549,4,41.417,80,g
Butyryl-L-carnitine_X_HILICPos,S7E41D80_1,0,5,41.417,80,d
Carnitine_X_HILICPos,S7E41D80_1,0.028130934769223986,1,41.417,80,a
Citrulline_X_HILICPos,S7E41D80_1,0.03670594901176813,3,41.417,80,c
Creatine_X_HILICPos,S7E41D80_1,0.09287967507774632,3,41.417,80,c
Cystathionine_X_HILICPos,S7E41D80_1,0,5,41.417,80,d
Cysteic Acid_X_HILICNeg,S7E41D80_1,0,2,41.417,80,b
Cytidine_X_HILICNeg,S7E41D80_1,0.004324679104637966,2,41.417,80,b
Cytosine_X_HILICPos,S7E41D80_1,0.037510334797623064,1,41.417,80,a
Dexpanthenol_X_HILICPos,S7E41D80_1,0.026444522436207686,4,41.417,80,g
DHPS_X_HILICNeg,S7E41D80_1,0.005820079850349413,2,41.417,80,b
DMSP_HILICPos_X_HILICPos,S7E41D80_1,0.022548752427441116,5,41.417,80,d
Gluconic Acid_X_HILICNeg,S7E41D80_1,0,5,41.417,80,d
Glucosylglycerol_X_HILICPos,S7E41D80_1,0.006087092705810887,2,41.417,80,b
Glutamine_X_HILICPos,S7E41D80_1,0.020749457384683014,2,41.417,80,b
Glutathione Disulfide_X_RP,S7E41D80_1,0,5,41.417,80,d
Glycerophosphocholine_X_HILICPos,S7E41D80_1,0.008658272077218025,5,41.417,80,d
Gonyol_X_HILICPos,S7E41D80_1,0.012953351849634946,5,41.417,80,d
Histidine_X_HILICPos,S7E41D80_1,0.040189007521366595,1,41.417,80,a
Homoserine_X_HILICPos,S7E41D80_1,0,3,41.417,80,c
Hypotaurine_X_HILICPos,S7E41D80_1,0.011279698779629165,2,41.417,80,b
I102.0549R12.14_HILICNeg_X_HILICNeg,S7E41D80_1,0.08492125151867863,2,41.417,80,b
I104.1074R10.68_HILICPos_X_HILICPos,S7E41D80_1,0.02387169542808267,5,41.417,80,d
I107.0734R9.09_HILICPos_X_HILICPos,S7E41D80_1,0.01075315748125073,5,41.417,80,d
I116.0709R8.8_HILICPos_X_HILICPos,S7E41D80_1,0.01790656148832415,2,41.417,80,b
I118.0864R7.19_HILICPos_X_HILICPos,S7E41D80_1,0.04644673441591523,1,41.417,80,a
I120.0811R5.29_HILICPos_X_HILICPos,S7E41D80_1,0.01678564862005371,2,41.417,80,b
I121.032R8.27_HILICPos_X_HILICPos,S7E41D80_1,0.005464520281289756,3,41.417,80,c
I121.0684R10.7_HILICPos_X_HILICPos,S7E41D80_1,0.004003790270635147,3,41.417,80,c
I124.0064R10.88_HILICNeg_X_HILICNeg,S7E41D80_1,0.015258450712982406,2,41.417,80,b
I126.904R4.8_HILICNeg_X_HILICNeg,S7E41D80_1,0.13440112417262604,1,41.417,80,a
I130.05R11.1_HILICPos_X_HILICPos,S7E41D80_1,0.02018685770244947,2,41.417,80,b
I131.0704R10.12_HILICPos_X_HILICPos,S7E41D80_1,0.030457964576434134,5,41.417,80,d
I132.102R6.53_HILICPos_X_HILICPos,S7E41D80_1,0.05169469756490859,1,41.417,80,a
I132.102R9.3_HILICPos_X_HILICPos,S7E41D80_1,0.0480966631782193,1,41.417,80,a
I134.0813R10.18_HILICPos_X_HILICPos,S7E41D80_1,0.0059745750426239246,3,41.417,80,c
I136.0508R7.09_HILICPos_X_HILICPos,S7E41D80_1,0.1005147846452864,4,41.417,80,g
I137.0459R1.05_CyanoAq_X_RP,S7E41D80_1,0.03000537586892635,1,41.417,80,a
I137.0459R6.2_HILICPos_X_HILICPos,S7E41D80_1,0.027282521546430297,2,41.417,80,b
I137.0459R7.49_HILICPos_X_HILICPos,S7E41D80_1,0.026617828898720216,1,41.417,80,a
I138.0549R5.35_HILICPos_X_HILICPos,S7E41D80_1,0.022503046447660557,2,41.417,80,b
I138.055R7.72_HILICPos_X_HILICPos,S7E41D80_1,0.020460180652709884,2,41.417,80,b
I139.0157R7.24_HILICNeg_X_HILICNeg,S7E41D80_1,0.003331772059446194,5,41.417,80,d
I141.0659R7.2_HILICPos_X_HILICPos,S7E41D80_1,0.031521665766922786,1,41.417,80,a
I143.0816R7.97_HILICPos_X_HILICPos,S7E41D80_1,0.03277200564907367,2,41.417,80,b
I144.1019R6.44_HILICPos_X_HILICPos,S7E41D80_1,0.048462170304024575,1,41.417,80,a
I145.0608R10.18_HILICPos_X_HILICPos,S7E41D80_1,0.003475657566091775,3,41.417,80,c
I146.0601R1.92_CyanoAq_X_RP,S7E41D80_1,0.03763143664131872,2,41.417,80,b
I148.0605R12.12_HILICPos_X_HILICPos,S7E41D80_1,0.035940153565217875,1,41.417,80,a
I148.0968R8.21_HILICPos_X_HILICPos,S7E41D80_1,0.04025858154500654,2,41.417,80,b
I148.9235R3.57_HILICNeg_X_HILICNeg,S7E41D80_1,0,6,41.417,80,e
I149.0631R10.15_HILICPos_X_HILICPos,S7E41D80_1,0.002867265122449735,3,41.417,80,c
I150.0775R6.27_HILICPos_X_HILICPos,S7E41D80_1,0.0196861215511185,1,41.417,80,a
I151.1441R6.61_HILICPos_X_HILICPos,S7E41D80_1,0.0025871708985869928,5,41.417,80,d
I152.0567R7.37_HILICPos_X_HILICPos,S7E41D80_1,0.02801049692998163,1,41.417,80,a
I152.0567R8.12_HILICPos_X_HILICPos,S7E41D80_1,0.045479646196333406,1,41.417,80,a
I152.0568R1.08_CyanoAq_X_RP,S7E41D80_1,0.030256534122781495,1,41.417,80,a
I152.0707R9.08_HILICPos_X_HILICPos,S7E41D80_1,0.031466918233941245,2,41.417,80,b
I152.1282R1.07_CyanoAq_X_RP,S7E41D80_1,0.11828521763404067,4,41.417,80,g
I154.0532R5.23_HILICPos_X_HILICPos,S7E41D80_1,0.10274995398422682,4,41.417,80,g
I154.0723R8.97_HILICPos_X_HILICPos,S7E41D80_1,0,2,41.417,80,b
I155.0815R8.72_HILICPos_X_HILICPos,S7E41D80_1,0.0600775746307297,1,41.417,80,a
